name,type,value,date
MH-YXL-1-2F-04,2,16.5,16:55
MH-LWLZX-2F-02,3,11.0,16:55
MH-XNTYG-2F-01,4,9.5,16:55
MH-LZDTSG-3F-10,5,7.5,16:55
MH-GCLXSYZX-9#-OUT,6,7.0,16:55
MH-D4CY-1F-06,7,7.0,16:55
MH-XZY-1F-107,8,6.0,16:55
MH-FXCSZX-1-4F-01,9,4.5,16:55
MH-ZWL-2F-201-1,10,3.0,16:55
MH-XSY-1F-115,1,50.5,16:56
MH-YX3-3F-308B,2,43.0,16:56
MH-YXL-4-A-2F-03,3,29.0,16:56
MH-LZDTSG-3F-10,4,19.0,16:56
MH-CLB-2F-210,5,15.5,16:56
MH-XTYG-1F-12,6,12.5,16:56
MH-D4CY-2F-06,7,12.5,16:56
MH-WWQT-41#-OUT,8,12.0,16:56
MH-BYGTSG-4F-05,9,10.5,16:56
MH-XTYG-CYL-54#-OUT,10,10.0,16:56
MH-HJL-3F-309,1,94.0,16:57
MH-GCLXSYZX-9#-OUT,2,16.5,16:57
MH-TMHJL-3F-307,3,14.5,16:57
MH-BYGTSG-2F-05,4,13.5,16:57
MH-NS3-5F-0-506,5,12.5,16:57
MH-D4CY-1F-02,6,10.0,16:57
MH-XTYG-CYL-54#-OUT,7,9.5,16:57
MH-BYGWLX-4F-02,8,9.0,16:57
MH-LZDTSG-2F-06,9,9.0,16:57
MH-XTSWD-4F-ZD-4-1,10,9.0,16:57
MH-YX3-2F-214,1,27.5,16:58
MH-YX3-2F-217,2,20.5,16:58
MH-YX3-4F-416,3,20.0,16:58
MH-XTYG-CYL-1F-01,4,11.5,16:58
MH-XSY-1F-115,5,11.0,16:58
XH-XSY-1F-S103-1,6,11.0,16:58
MH-XTYG-1F-10,7,10.5,16:58
MH-HX-A-4F-407A,8,10.0,16:58
MH-GCLXSYZX-9#-OUT,9,9.5,16:58
MH-LWLZX-2F-02,10,9.5,16:58
MH-CL-E-3F-01,1,99.5,16:59
MH-YYG-1F-04,2,71.0,16:59
MH-CLB-2F-212,3,55.0,16:59
MH-WLSYL-2F-02,4,39.5,16:59
MH-GCLXSYZX-3F-01,5,35.5,16:59
MH-D1CY-1F-09,6,31.0,16:59
MH-XTYG-CYL-1F-01,7,25.5,16:59
MH-YX3-3F-317,8,23.5,16:59
MH-XZY-1F-112,9,21.5,16:59
MH-BYGTSG-2F-05,10,20.0,16:59
MH-YYG-1F-01,1,52.0,17:00
MH-LY-3F-306,2,46.0,17:00
MH-CLD-4F-416,3,38.5,17:00
MH-D1CY-1F-09,4,32.0,17:00
MH-WX-1F-128,5,29.5,17:00
MH-XZY-2F-213,6,22.0,17:00
MH-LZDTSG-2F-02,7,18.5,17:00
MH-XNTYG-2F-01,8,17.5,17:00
MH-GCLXSYZX-3F-05,9,16.0,17:00
MH-XZY-1F-107,10,16.0,17:00
MH-YYG-1F-06,1,27.5,17:01
MH-GCLXSYZX-9#-OUT,2,13.5,17:01
MH-D6CY-1F-01,3,11.0,17:01
MH-LXZL-51#-OUT,4,10.0,17:01
MH-XTYG-CYL-54#-OUT,5,9.5,17:01
MH-YX3-1F-103,6,8.5,17:01
MH-JJT-2F-05,7,8.5,17:01
MH-XZY-1F-113,8,8.0,17:01
MH-D4CY-1F-02,9,7.5,17:01
MH-WLL-Z-2F-05,10,2.0,17:01
MH-BYGSXX-3F-01,1,47.0,17:02
MH-LY-2F-4,2,47.0,17:02
MH-D1CY-1F-16,3,42.5,17:02
MH-BYGTSG-1F-07,4,38.0,17:02
MH-XSY-1F-115,5,35.0,17:02
MH-BYGTSG-2F-02,6,25.5,17:02
MH-XXY-5F-507,7,24.5,17:02
MH-WX-3F-309,8,18.0,17:02
MH-WX-1F-108,9,17.0,17:02
MH-XTYG-CYL-2F-05,10,13.5,17:02
MH-XZY-2F-202,1,58.5,17:03
MH-WX-4F-415,2,54.5,17:03
MH-GCLXSYZX-9#-OUT,3,38.0,17:03
MH-CLF-4F-417,4,33.5,17:03
MH-YYG-1F-04,5,28.0,17:03
MH-BYGTSG-3F-04,6,23.5,17:03
MH-XZY-1F-111,7,18.5,17:03
MH-CLD-3F-313,8,17.0,17:03
MH-D4CY-1F-01,9,14.5,17:03
MH-NSSYL-2F-207,10,14.0,17:03
MH-WX-3F-309,1,373.0,17:04
MH-YYG-1F-06,2,38.5,17:04
MH-GCLXSYZX-9#-OUT,3,32.5,17:04
MH-BYGTSG-4F-04,4,23.0,17:04
MH-ZYXY-5F-01,5,22.0,17:04
MH-CLE-2F-203,6,19.0,17:04
MH-MLL-7F-A704,7,17.0,17:04
MH-D1CY-1F-17,8,13.5,17:04
MH-LZDTSG-2F-05,9,11.5,17:04
XH-XSY-1F-S103-2,10,11.5,17:04
MH-CLF-5F-519,1,155.5,17:05
MH-WX-1F-108,2,26.5,17:05
MH-XTYG-CYL-54#-OUT,3,15.5,17:05
MH-XNTYG-2F-01,4,15.5,17:05
MH-MHKFT-1F-01,5,14.5,17:05
XH-XSY-4F-S404A,6,13.0,17:05
MH-GCLXSYZX-3F-01,7,12.5,17:05
MH-CL-H-2F-209,8,10.5,17:05
MH-X49-student-14#-OUT,9,9.5,17:05
MH-HLGC-1F-01,10,9.0,17:05
MH-CLF-5F-519,1,155.0,17:06
MH-D6CY-1F-02,2,42.0,17:06
MH-YX3-2F-213,3,31.5,17:06
MH-YYG-1F-06,4,25.0,17:06
MH-YX3-3F-319,5,19.5,17:06
MH-HLGC-1F-01,6,18.5,17:06
MH-WX-4F-415,7,18.0,17:06
MH-GCLXSYZX-9#-OUT,8,14.0,17:06
MH-X49-student-14#-OUT,9,13.0,17:06
MH-CL-H-3F-313,10,13.0,17:06
MH-MLL-9F-A901,1,29.0,17:07
MH-D1CY-2F-03,2,27.5,17:07
MH-CLF-2F-201,3,22.5,17:07
MH-XTYG-CYL-54#-OUT,4,19.5,17:07
MH-D6CY-1F-01,5,15.0,17:07
MH-NS3-3F-XXS,6,15.0,17:07
MH-GCLXSYZX-4F-02,7,14.5,17:07
MH-JJT-42#-OUT,8,12.5,17:07
MH-HLGC-1,9,12.5,17:07
MH-eastdoor-24#-OUT,10,10.0,17:07
MH-NS3-2F-223,1,61.5,17:08
MH-MLL-5F-A506-1,2,34.5,17:08
MH-GCLXSYZX-9#-OUT,3,32.5,17:08
MH-YXL-3-3F-02,4,24.5,17:08
MH-BYGTSG-4F-05,5,20.5,17:08
MH-FC1-5F-517,6,18.5,17:08
MH-HLGC-1,7,17.0,17:08
MH-D4CY-1F-02,8,13.5,17:08
MH-JGDLZ-3F-308,9,11.5,17:08
MH-YX-4A221,10,10.0,17:08
MH-NS3-2F-223,1,72.0,17:09
MH-D4CY-1F-05,2,57.0,17:09
MH-BYGTSG-3F-05,3,42.0,17:09
MH-YX-4A227,4,41.0,17:09
MH-GCLXSYZX-3F-04,5,35.0,17:09
MH-CLB-2F-208,6,33.0,17:09
MH-BYGTSG-3F-01,7,30.5,17:09
MH-MLL-9F-A901,8,28.0,17:09
MH-BYGTSG-4F-05,9,26.0,17:09
MH-BYGTSG-2F-03,10,22.0,17:09
MH-BYGTSG-4F-04,1,105.0,17:10
MH-WX-1F-128,2,52.0,17:10
MH-HJL-4F-417,3,39.5,17:10
MH-HLGC-1F-01,4,27.5,17:10
MH-HX-A-3F-302,5,21.0,17:10
MH-FC1-3F-305,6,21.0,17:10
MH-GCLXSYZX-9#-OUT,7,20.5,17:10
MH-LZDTSG-3F-03,8,19.0,17:10
MH-D4CY-1F-02,9,13.0,17:10
MH-D1CY-1F-15,10,13.0,17:10
MH-XZY-1F-114,1,141.5,17:11
MH-YX7-5F-505,2,60.5,17:11
MH-HJL-2F-DGNT-1,3,45.5,17:11
MH-ZYXY-5F-01,4,33.5,17:11
MH-XNTYG-3F-01,5,25.5,17:11
MH-HX-A-4F-427,6,22.0,17:11
MH-GCLXSYZX-9#-OUT,7,20.5,17:11
MH-BYGTSG-3F-05,8,19.0,17:11
MH-BYGTSG-3F-04,9,19.0,17:11
MH-D4CY-1F-01,10,16.5,17:11
MH-NSSYL-2F-207,1,48.5,17:12
MH-BYGTSG-3F-04,2,35.5,17:12
MH-MLL-7F-A708,3,28.0,17:12
MH-HLGC-1,4,22.5,17:12
MH-JZG-3F-305,5,19.5,17:12
MH-D1CY-1F-14,6,18.5,17:12
MH-D4CY-1F-02,7,16.5,17:12
MH-HLGC-1F-01,8,15.5,17:12
MH-MLXY-N-6F-01,9,14.0,17:12
MH-BYGTSG-2F-05,10,12.0,17:12
MH-GCLXSYZX-3F-03,1,71.0,17:13
MH-WX-4F-415,2,55.5,17:13
MH-BYGTSG-2F-05,3,54.0,17:13
MH-HJKXL-2F-08,4,50.0,17:13
MH-CLB-2F-202,5,43.5,17:13
MH-LZDTSG-3F-02,6,36.0,17:13
MH-XTYG-CYL-2F-05,7,32.0,17:13
MH-BYGTSG-4F-03,8,31.5,17:13
MH-CLF-4F-406,9,26.0,17:13
MH-D4CY-2F-06,10,25.5,17:13
MH-BYGSXX-3F-01,1,91.0,17:14
MH-YX1-2F-XSBG,2,71.5,17:14
MH-XSY-1F-115,3,57.5,17:14
MH-CLD-5F-539,4,44.0,17:14
MH-D1CY-1F-09,5,43.5,17:14
MH-XZY-1F-111,6,35.0,17:14
MH-HLGC-1F-02,7,28.5,17:14
MH-CLF-4F-417,8,27.5,17:14
MH-MLL-7F-A704,9,25.5,17:14
MH-BYGTSG-3F-05,10,25.0,17:14
MH-YX3-4F-416,1,142.5,17:15
MH-WX-4F-417-2,2,46.0,17:15
MH-D4CY-2F-02,3,18.5,17:15
MH-GCLXSYZX-9#-OUT,4,15.5,17:15
MH-XTYG-2F-203-2,5,12.5,17:15
MH-D1CY-1F-15,6,12.5,17:15
MH-HLGC-1,7,11.5,17:15
MH-XTYG-CYL-54#-OUT,8,10.0,17:15
MH-YXL-7-22#-OUT,9,9.5,17:15
MH-D1CY-1F-13,10,9.5,17:15
MH-XTYG-CYL-2F-05,1,50.5,17:16
MH-BYGTSG-1F-01,2,21.0,17:16
MH-D4CY-2F-01,3,16.5,17:16
MH-YX2-3F-2-305,4,14.5,17:16
MH-D4CY-1F-02,5,13.5,17:16
MH-HLGC-3,6,12.5,17:16
MH-GCLXSYZX-9#-OUT,7,12.5,17:16
MH-BYGWLX-4F-03,8,11.0,17:16
MH-XTYG-CYL-54#-OUT,9,10.0,17:16
MH-BYGSXX-3F-01,10,10.0,17:16
MH-XZY-1F-114,1,265.5,17:17
MH-BYGTSG-3F-04,2,37.5,17:17
MH-CLF-2F-211-2,3,30.0,17:17
MH-BYGSXX-3F-01,4,25.5,17:17
MH-BYGTSG-2F-05,5,21.5,17:17
MH-D4CY-1F-01,6,19.0,17:17
MH-LZDTSG-2F-01,7,18.5,17:17
MH-D1CY-1F-15,8,18.5,17:17
MH-STHJS-2F-211,9,14.0,17:17
MH-XNTYG-2F-01,10,11.5,17:17
MH-ZYXY-5F-01,1,177.5,17:18
MH-SDL-2F-N201,2,110.0,17:18
MH-MLL-4F-A402,3,62.0,17:18
MH-CLB-3F-304,4,39.5,17:18
MH-HLGC-1F-01,5,39.0,17:18
MH-LZDTSG-2F-01,6,22.5,17:18
MH-CLF-5F-519,7,21.5,17:18
MH-LZDTSG-3F-10,8,20.5,17:18
MH-XTYG-CYL-1F-01,9,19.0,17:18
MH-D4CY-1F-05,10,17.0,17:18
MH-FC1-3F-305,1,138.0,17:19
MH-GCLXSYZX-3F-05,2,69.5,17:19
MH-JZG-3F-305,3,52.5,17:19
MH-LZDTSG-3F-02,4,47.0,17:19
MH-BYGTSG-3F-04,5,47.0,17:19
MH-YX1-2F-XSBG,6,35.5,17:19
MH-D4CY-1F-05,7,22.5,17:19
MH-HLGC-1F-01,8,20.5,17:19
MH-XTYG-CYL-54#-OUT,9,17.0,17:19
MH-YX3-3F-308B,10,14.5,17:19
MH-HKY-3F-301,1,64.5,17:20
MH-GCLXSYZX-9#-OUT,2,36.0,17:20
MH-BYGTSG-3F-05,3,20.0,17:20
MH-D6CY-1F-02,4,16.5,17:20
MH-D4CY-1F-03,5,14.0,17:20
MH-YX3-3F-310,6,13.5,17:20
MH-D4CY-1F-01,7,12.5,17:20
MH-XNTYG-2F-01,8,11.0,17:20
XH-XSY-3F-AP300-2,9,11.0,17:20
MH-LZDTSG-3F-02,10,10.5,17:20
MH-MLL-5F-A506-2,1,38.0,17:21
MH-YYG-1F-07,2,26.5,17:21
MH-HX-A-3F-302,3,23.5,17:21
MH-D4CY-1F-02,4,23.0,17:21
MH-BYGTSG-3F-04,5,22.0,17:21
MH-LZDTSG-3F-01,6,20.5,17:21
MH-JJT-42#-OUT,7,19.5,17:21
MH-D1CY-1F-15,8,18.5,17:21
MH-D4CY-1F-06,9,17.0,17:21
MH-YYG-1F-04,10,17.0,17:21
MH-YYG-1F-06,1,29.5,17:22
MH-BYGTSG-1F-01,2,22.5,17:22
MH-MLL-7F-A710,3,19.5,17:22
MH-D1CY-1F-16,4,17.5,17:22
MH-HLGC-1F-01,5,16.0,17:22
MH-YX4B-4B1FZL,6,11.5,17:22
MH-X49-student-14#-OUT,7,10.5,17:22
MH-XTYG-CYL-54#-OUT,8,9.5,17:22
MH-LZDTSG-3F-02,9,9.5,17:22
MH-BYGTSG-2F-03,10,9.5,17:22
MH-GM-2F-203,1,94.5,17:23
MH-FC1-5F-517,2,49.5,17:23
MH-BYGTSG-2F-05,3,35.0,17:23
MH-GMTYC-2F-02,4,26.5,17:23
MH-D4CY-2F-11,5,24.5,17:23
MH-D4CY-1F-01,6,24.0,17:23
MH-MLL-8F-A804,7,15.5,17:23
MH-BYGTSG-1F-01,8,14.5,17:23
MH-XZY-1F-114,9,14.5,17:23
MH-GCLXSYZX-9#-OUT,10,12.5,17:23
MH-XZY-1F-111,1,105.0,17:24
MH-YX3-4F-401,2,95.0,17:24
MH-BYGSXX-3F-01,3,89.5,17:24
MH-BYGTSG-1F-07,4,31.5,17:24
MH-D1CY-1F-13,5,29.5,17:24
XH-XSY-1F-DT,6,28.0,17:24
MH-X49-student-14#-OUT,7,21.5,17:24
MH-HJL-2F-DGNT-1,8,19.5,17:24
MH-MLL-5F-B508,9,18.0,17:24
MH-HLGC-1F-01,10,16.5,17:24
MH-NS2-2F-212,1,83.5,17:25
MH-GCLXSYZX-5F-01,2,60.0,17:25
MH-STHJS-2F-205,3,18.5,17:25
MH-NS3-3F-XXS,4,18.0,17:25
MH-HLGC-3,5,11.5,17:25
MH-D4CY-2F-01,6,10.5,17:25
MH-GCLXSYZX-9#-OUT,7,10.0,17:25
MH-D1CY-1F-03,8,8.5,17:25
MH-D1CY-1F-11,9,8.0,17:25
MH-D1CY-1F-16,10,7.0,17:25
MH-D1CY-1F-16,1,42.5,17:26
MH-MLL-4F-B401,2,27.0,17:26
MH-XTYG-CYL-1F-01,3,22.0,17:26
MH-GCLXSYZX-9#-OUT,4,19.5,17:26
MH-MLXY-N-1F-01,5,19.0,17:26
MH-HX-A-5F-523,6,17.0,17:26
MH-HLGC-1F-01,7,14.5,17:26
MH-MLL-7F-A704,8,12.5,17:26
MH-FC1-2F-201,9,12.5,17:26
MH-XTYG-2F-203-1,10,11.5,17:26
MH-WX-1F-108,1,143.5,17:27
MH-D4CY-2F-12,2,28.0,17:27
MH-MLL-7F-B731,3,20.5,17:27
MH-D4CY-1F-01,4,17.5,17:27
MH-D1CY-1F-16,5,15.0,17:27
MH-LXZL-51#-OUT,6,14.0,17:27
MH-student-X37-11#-OUT,7,14.0,17:27
MH-JJT-42#-OUT,8,11.0,17:27
MH-MLL-5F-B508,9,11.0,17:27
MH-GCXLZX-B-2F-03,10,10.0,17:27
MH-BYGTSG-4F-05,1,38.0,17:28
MH-NS2-4F-409,2,31.5,17:28
MH-XTYG-CYL-1F-01,3,24.5,17:28
MH-HLGC-1F-01,4,13.5,17:28
MH-GCLXSYZX-3F-02,5,9.0,17:28
MH-GCLXSYZX-3F-06,6,9.0,17:28
MH-YX1-2F-XSBG,7,7.0,17:28
MH-YX3-1F-103,8,5.5,17:28
MH-X49-student-14#-OUT,9,1.0,17:28
MH-YX-4A115-1,10,1.0,17:28
MH-YX7-3F-303,1,95.0,17:29
MH-CLE-2F-205,2,62.5,17:29
MH-ZYXY-6F-01,3,33.5,17:29
MH-NSSYL-2F-207,4,33.0,17:29
MH-XTYG-1F-08,5,20.0,17:29
XH-XSY-1F-S103-2,6,16.0,17:29
MH-NS2-5F-0-508-1,7,13.0,17:29
MH-CLD-4F-413,8,12.5,17:29
MH-XTYG-2F-203-1,9,11.5,17:29
MH-LZDTSG-3F-09,10,11.0,17:29
MH-BYGTSG-4F-04,1,130.0,17:30
MH-BYGTSG-4F-01,2,90.0,17:30
MH-MLL-6F-A602,3,80.0,17:30
MH-YX7-3F-303,4,50.5,17:30
MH-D4CY-2F-11,5,29.0,17:30
MH-WX-3F-304,6,28.5,17:30
MH-XTYG-CYL-54#-OUT,7,22.0,17:30
MH-D4CY-1F-02,8,21.0,17:30
MH-XZY-1F-114,9,20.5,17:30
MH-HLGC-1F-01,10,19.5,17:30
MH-BYGSXX-3F-01,1,197.5,17:31
MH-GCXLZX-SYL-2F-01,2,102.5,17:31
MH-YYG-1F-01,3,101.0,17:31
MH-LZDTSG-2F-02,4,32.5,17:31
MH-D6CY-1F-01,5,26.0,17:31
MH-HLGC-1F-01,6,26.0,17:31
MH-XZY-1F-114,7,24.5,17:31
MH-MLL-3F-A305E,8,23.0,17:31
MH-D1CY-1F-12,9,22.0,17:31
MH-D1CY-2F-04,10,18.0,17:31
MH-MLL-6F-B606-2,1,114.5,17:32
MH-NSSYL-2F-207,2,83.0,17:32
MH-CL-E-2F-02,3,83.0,17:32
MH-BYGTSG-2F-05,4,67.0,17:32
MH-YYG-1F-04,5,40.5,17:32
MH-GCLXSYZX-9#-OUT,6,36.5,17:32
MH-HLGC-1F-01,7,24.5,17:32
MH-BYGTSG-3F-05,8,21.5,17:32
MH-XZY-1F-103,9,18.0,17:32
MH-HLGC-3,10,17.0,17:32
MH-ZYXY-5F-05,1,72.5,17:33
MH-GCLXSYZX-9#-OUT,2,60.0,17:33
MH-BYGTSG-2F-04,3,51.5,17:33
MH-BYGTSG-4F-05,4,39.0,17:33
MH-BYGTSG-3F-05,5,36.0,17:33
MH-CLA-5F-502-1,6,35.5,17:33
MH-NS2-2F-212,7,32.5,17:33
MH-GCLXSYZX-3F-05,8,25.5,17:33
MH-HLGC-1,9,25.5,17:33
MH-XZY-1F-114,10,23.5,17:33
MH-XTYG-2F-203-1,1,18.0,17:34
MH-D1CY-1F-13,2,17.5,17:34
MH-GCLXSYZX-3F-02,3,16.0,17:34
MH-X49-student-14#-OUT,4,15.5,17:34
MH-D4CY-1F-03,5,15.0,17:34
MH-D6CY-1F-01,6,14.5,17:34
MH-BYGTSG-2F-04,7,13.5,17:34
MH-XTYG-CYL-1F-01,8,13.0,17:34
MH-D6CY-1F-02,9,12.0,17:34
XH-XSY-1F-S103-2,10,12.0,17:34
MH-D4CY-1F-04,1,24.0,17:35
MH-ZYXY-5F-01,2,24.0,17:35
MH-XTYG-2F-203-2,3,22.0,17:35
MH-D4CY-1F-02,4,18.0,17:35
MH-D1CY-1F-13,5,14.0,17:35
MH-XZY-2F-212,6,13.5,17:35
MH-LXZL-1F-JWS,7,12.5,17:35
MH-GCLXSYZX-9#-OUT,8,11.0,17:35
MH-D1CY-1F-14,9,11.0,17:35
MH-WWQT-41#-OUT,10,10.0,17:35
MH-MLL-3F-A303,1,104.0,17:36
MH-LZDTSG-2F-05,2,50.0,17:36
MH-MLL-3F-A302,3,48.5,17:36
MH-BYGTSG-4F-03,4,44.5,17:36
MH-XTYG-2F-203-2,5,31.0,17:36
MH-D4CY-2F-06,6,30.0,17:36
MH-D4CY-2F-12,7,29.0,17:36
MH-D4CY-1F-06,8,24.0,17:36
MH-FC2-6F-604,9,21.0,17:36
MH-GCLXSYZX-9#-OUT,10,20.0,17:36
MH-YX7-5F-510,1,141.0,17:37
MH-ZYXY-5F-01,2,90.0,17:37
MH-YYG-1F-06,3,42.5,17:37
MH-GCLXSYZX-9#-OUT,4,19.5,17:37
MH-XTYG-CYL-54#-OUT,5,18.5,17:37
MH-YX6-3F-303,6,17.0,17:37
MH-BYGTSG-3F-05,7,14.5,17:37
MH-eastdoor-24#-OUT,8,11.0,17:37
MH-D4CY-1F-03,9,11.0,17:37
MH-JJT-42#-OUT,10,8.5,17:37
MH-MLL-6F-A608,1,125.5,17:38
MH-WX-3F-309,2,41.0,17:38
MH-BYGTSG-4F-05,3,38.0,17:38
MH-GCLXSYZX-4F-02,4,30.5,17:38
MH-XZY-1F-114,5,28.0,17:38
MH-HLGC-1F-01,6,27.0,17:38
MH-D4CY-2F-10,7,23.0,17:38
MH-D4CY-1F-03,8,22.0,17:38
MH-XTYG-1F-10,9,20.5,17:38
MH-YYG-1F-08,10,20.5,17:38
MH-YX-4A225,1,83.0,17:39
MH-XZY-1F-105,2,77.0,17:39
MH-D4CY-2F-06,3,63.5,17:39
MH-MLL-5F-A506-2,4,46.5,17:39
MH-FC1-5F-517,5,41.5,17:39
XH-XSY-1F-S103-2,6,36.0,17:39
MH-CLB-2F-202,7,34.0,17:39
MH-XZY-2F-213,8,31.0,17:39
MH-BYGTSG-3F-05,9,28.5,17:39
MH-CL-E-3F-01,10,27.0,17:39
MH-LZDTSG-3F-10,1,81.5,17:40
MH-YX3-4F-401,2,68.0,17:40
MH-ZYXY-5F-01,3,50.0,17:40
MH-D4CY-2F-06,4,34.5,17:40
MH-GCLXSYZX-3F-02,5,30.0,17:40
MH-D4CY-1F-04,6,28.0,17:40
MH-BYGTSG-3F-05,7,18.0,17:40
MH-JJT-42#-OUT,8,18.0,17:40
MH-D4CY-1F-02,9,17.0,17:40
MH-D4CY-1F-06,10,14.0,17:40
MH-LZDTSG-2F-06,1,92.0,17:41
MH-YX6-4F-410,2,48.5,17:41
MH-SDL-2F-N201,3,45.5,17:41
MH-LZDTSG-2F-05,4,41.0,17:41
MH-D4CY-2F-11,5,29.0,17:41
MH-MLL-4F-B402,6,27.5,17:41
MH-CLF-4F-417,7,26.0,17:41
MH-X49-student-14#-OUT,8,18.5,17:41
MH-D6CY-2F-03,9,16.0,17:41
MH-HLGC-3,10,13.0,17:41
MH-MLL-2F-B201,1,52.0,17:42
MH-D1CY-1F-16,2,24.5,17:42
MH-HLGC-1,3,21.0,17:42
MH-D4CY-1F-05,4,18.0,17:42
MH-D4CY-1F-01,5,14.5,17:42
MH-D4CY-1F-04,6,14.5,17:42
MH-LiuYuan-B1-01,7,14.0,17:42
MH-D6CY-1F-01,8,13.0,17:42
MH-MLL-3F-A303,9,12.5,17:42
MH-HJL-3F-308,10,11.5,17:42
MH-LXZL-1F-JWS,1,104.0,17:43
MH-XZY-2F-212,2,95.5,17:43
MH-ZYXY-5F-02,3,76.0,17:43
MH-GCLXSYZX-9#-OUT,4,75.0,17:43
MH-NSSYL-2F-203,5,64.5,17:43
MH-LY-3F-302,6,58.0,17:43
MH-MLL-8F-A804,7,34.5,17:43
MH-CLD-2F-205,8,33.0,17:43
MH-D4CY-1F-02,9,27.0,17:43
MH-BYGTSG-3F-01,10,26.0,17:43
MH-CLB-2F-202,1,125.0,17:44
MH-WX-5F-505-2,2,117.0,17:44
MH-CLA-4F-401-2,3,113.5,17:44
MH-MLL-3F-B308,4,109.5,17:44
MH-BYGTSG-2F-05,5,96.5,17:44
MH-BYGTSG-3F-04,6,71.0,17:44
MH-ZYXY-6F-01,7,65.5,17:44
MH-BYGTSG-2F-03,8,62.0,17:44
MH-FC2-3F-313,9,43.0,17:44
MH-HX-A-5F-523,10,40.5,17:44
MH-XXY-5F-507,1,78.5,17:45
MH-BYGTSG-2F-03,2,40.0,17:45
MH-CLD-5F-520,3,18.5,17:45
MH-MLL-4F-A406,4,17.5,17:45
MH-HJKXL-2F-08,5,16.5,17:45
MH-HLGC-1F-01,6,15.5,17:45
MH-D1CY-1F-16,7,12.5,17:45
MH-GCLXSYZX-9#-OUT,8,12.0,17:45
MH-BYGTSG-2F-05,9,11.5,17:45
MH-YX2-5F-2-511,10,11.5,17:45
MH-YYG-1F-01,1,103.0,17:46
MH-XSY-1F-115,2,102.0,17:46
MH-CLA-4F-402-1,3,94.5,17:46
MH-BYGTSG-3F-05,4,92.5,17:46
MH-YX3-2F-213,5,57.0,17:46
MH-LZDTSG-2F-03,6,56.5,17:46
MH-FC2-3F-313,7,56.5,17:46
MH-MLL-5F-A506-1,8,51.5,17:46
MH-BYGTSG-2F-05,9,29.0,17:46
MH-BYGTSG-2F-02,10,24.5,17:46
MH-XZY-1F-107,1,48.0,17:47
MH-CLA-5F-502-1,2,40.5,17:47
MH-D1CY-2F-04,3,17.0,17:47
MH-MLL-2F-B201,4,17.0,17:47
XH-XSY-4F-S405B,5,16.0,17:47
MH-D4CY-1F-02,6,15.0,17:47
MH-XTYG-2F-203-2,7,12.0,17:47
MH-JJT-42#-OUT,8,11.0,17:47
MH-X49-student-14#-OUT,9,10.5,17:47
MH-D4CY-1F-01,10,9.5,17:47
MH-ZYXY-5F-01,1,188.0,17:48
XH-XSY-4F-S403C,2,139.5,17:48
MH-BYGTSG-4F-03,3,82.0,17:48
MH-CLD-4F-439,4,66.5,17:48
MH-BYGTSG-2F-01,5,66.0,17:48
MH-XZY-2F-213,6,41.0,17:48
MH-JJT-42#-OUT,7,32.0,17:48
MH-D1CY-1F-16,8,30.5,17:48
MH-GCLXSYZX-9#-OUT,9,25.0,17:48
MH-HJKXL-2F-08,10,24.5,17:48
MH-YX3-3F-308B,1,63.5,17:49
MH-GCLXSYZX-3F-01,2,16.0,17:49
MH-D4CY-1F-05,3,16.0,17:49
MH-D4CY-1F-04,4,15.0,17:49
MH-GCLXSYZX-9#-OUT,5,14.5,17:49
MH-FC1-2F-201,6,12.0,17:49
MH-BYGTSG-3F-04,7,11.5,17:49
MH-BYGTSG-2F-03,8,9.5,17:49
MH-D4CY-1F-06,9,9.0,17:49
MH-YX2-5F-2-511,10,9.0,17:49
MH-MLL-2F-B219,1,140.5,17:50
MH-YX7-5F-510,2,52.5,17:50
MH-NSSYL-2F-207,3,38.0,17:50
MH-HKY-2F-201,4,35.0,17:50
MH-CLF-5F-519,5,31.5,17:50
MH-CLA-5F-505,6,24.0,17:50
MH-LZDTSG-3F-02,7,21.0,17:50
MH-NS2-2F-212,8,20.5,17:50
MH-XTYG-2F-203-2,9,19.0,17:50
MH-BYGTSG-3F-05,10,17.0,17:50
MH-YYG-1F-06,1,89.0,17:51
MH-HLGC-1F-01,2,35.5,17:51
MH-STHJS-2F-205,3,33.5,17:51
MH-HLGC-1,4,29.0,17:51
MH-JJT-42#-OUT,5,28.5,17:51
MH-HLGC-2,6,23.5,17:51
MH-LZDTSG-3F-10,7,21.5,17:51
MH-D4CY-1F-01,8,16.5,17:51
MH-MLL-4F-B406-1,9,15.5,17:51
MH-GCLXSYZX-2F-04,10,15.0,17:51
MH-BYGTSG-4F-04,1,119.5,17:52
MH-YX7-5F-507,2,85.5,17:52
MH-BYGTSG-2F-05,3,56.5,17:52
MH-BYGTSG-2F-02,4,51.5,17:52
MH-STHJS-2F-205,5,32.0,17:52
MH-MLL-5F-B508,6,23.0,17:52
MH-D4CY-1F-01,7,17.0,17:52
MH-D1CY-1F-07,8,16.5,17:52
MH-XZY-1F-111,9,13.0,17:52
MH-D4CY-1F-06,10,12.5,17:52
MH-XXY-5F-507,1,148.5,17:53
MH-XZY-1F-114,2,91.5,17:53
MH-BYGWLX-4F-02,3,86.5,17:53
MH-GCLXSYZX-9#-OUT,4,56.0,17:53
MH-BYGTSG-2F-05,5,35.5,17:53
MH-GCLXSYZX-3F-03,6,25.5,17:53
MH-BYGTSG-3F-01,7,24.5,17:53
